,navn,postnr,beliggenhedskommune,beliggenhedskommunenr,lat,lon,institutionstype2,institutionstype3,institutionsnummer
1903,Halgård Skole og SFH,7500,Holstebro Kommune,661,56.3341102222359,8.66238219971348,Grundskoler,Folkeskoler,661003
1904,Idom-Råsted Skole,7500,Holstebro Kommune,661,56.3382689935657,8.4863095498185,Grundskoler,Folkeskoler,661004
1905,Mejrup Skole,7500,Holstebro Kommune,661,56.3657753867689,8.69251151444484,Grundskoler,Folkeskoler,661005
1906,Naur-Sir Skole,7500,Holstebro Kommune,661,56.3972310923412,8.54469555916297,Grundskoler,Folkeskoler,661007
1907,Nr Felding skole,7500,Holstebro Kommune,661,56.3652658472287,8.69134205880946,Grundskoler,Folkeskoler,661008
1908,Sct. Jørgens Skole,7500,Holstebro Kommune,661,56.368896921232,8.60646923699074,Grundskoler,Folkeskoler,661010
1909,Skave Skole,7500,Holstebro Kommune,661,56.3905491608527,8.7988462754038,Grundskoler,Folkeskoler,661011
1910,Sønderlandsskolen,7500,Holstebro Kommune,661,56.353373026639,8.61463873608673,Grundskoler,Folkeskoler,661012
1911,Tvis Skole,7500,Holstebro Kommune,661,56.3226272669967,8.71078960223508,Grundskoler,Folkeskoler,661013
1912,Nørre Boulevard Skolen,7500,Holstebro Kommune,661,56.3763110621528,8.59276778921332,Grundskoler,Folkeskoler,661014
1913,Den Kristne Friskole i Holstebro,7500,Holstebro Kommune,661,56.3817772656222,8.60449794520038,Grundskoler,Friskoler og private grundskoler,661016
1914,Ellebækskolen,7500,Holstebro Kommune,661,56.3773897929757,8.5790630127547,Grundskoler,Folkeskoler,661017
1915,Holstebro Friskole,7500,Holstebro Kommune,661,56.3667701443854,8.64499225776009,Grundskoler,Friskoler og private grundskoler,661018
1916,Balletskolen,7500,Holstebro Kommune,661,56.356742883156,8.61810619783204,Grundskoler,Friskoler og private grundskoler,661020
1917,Holstebro Kommunale Ungdomsskole,7500,Holstebro Kommune,661,56.359636841238,8.62243482834336,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,661210
1918,Idrætsefterskolen Lægården,7500,Holstebro Kommune,661,56.3647642913348,8.63351388654613,Efterskoler,Efterskoler,661300
1919,Orkesterefterskolen,7500,Holstebro Kommune,661,56.3597143255934,8.59798561133935,Efterskoler,Efterskoler,661303
1920,Storåskolen,7500,Holstebro Kommune,661,56.3628588041184,8.60831336549974,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,661901
1921,Staby Skole,6990,Holstebro Kommune,661,56.2664927412266,8.24634817405975,Grundskoler,Folkeskoler,679004
1922,Ulfborg Skole,6990,Holstebro Kommune,661,56.274550593403,8.32048187917793,Grundskoler,Folkeskoler,679006
1923,Vemb Skole,7570,Holstebro Kommune,661,56.3422235783635,8.34865904332038,Grundskoler,Folkeskoler,679008
1924,Staby Efterskole,6990,Holstebro Kommune,661,56.2746623492055,8.29015450742865,Efterskoler,Efterskoler,679300
1925,Husby Efterskole,6990,Holstebro Kommune,661,56.2810426999352,8.17739010438689,Efterskoler,Efterskoler,679304
1926,Sevel Skole,7830,Holstebro Kommune,661,,,Grundskoler,Folkeskoler,683005
1927,Vinderup Skole,7830,Holstebro Kommune,661,56.4791358012452,8.78339432927503,Grundskoler,Folkeskoler,683006
1928,Vinderup Realskole,7830,Holstebro Kommune,661,56.4785960369838,8.78438141642304,Grundskoler,Friskoler og private grundskoler,683007
1929,Rydhave Slots Efterskole,7830,Holstebro Kommune,661,56.4530342167128,8.76140145496523,Efterskoler,Efterskoler,683300
1930,Ejstrupholm Skole,7361,Ikast-Brande Kommune,756,55.9846392922493,9.28433102088537,Grundskoler,Folkeskoler,625001
1931,Nørre-Snede Skole,8766,Ikast-Brande Kommune,756,55.9630386887459,9.39444903125167,Grundskoler,Folkeskoler,625004
1932,Friskolen i Thorlund,7361,Ikast-Brande Kommune,756,55.9744481580138,9.33575207383343,Grundskoler,Friskoler og private grundskoler,625005
1933,Gludsted Friskole,7361,Ikast-Brande Kommune,756,56.0330155977842,9.30747365200931,Grundskoler,Friskoler og private grundskoler,625006
1934,Klovborg Friskole,8765,Ikast-Brande Kommune,756,55.9311214155811,9.49296841118136,Grundskoler,Friskoler og private grundskoler,625007
1935,Midtjysk Efterskole,7361,Ikast-Brande Kommune,756,55.9874093557414,9.28090171570051,Efterskoler,Efterskoler,625300
1936,Blåhøj Skole,7330,Ikast-Brande Kommune,756,55.8621660966993,9.00814480354943,Grundskoler,Folkeskoler,653001
1937,Dalgasskolen,7330,Ikast-Brande Kommune,756,55.942648315003,9.1374376158913,Grundskoler,Folkeskoler,653002
1938,Præstelundskolen,7330,Ikast-Brande Kommune,756,55.9426760577528,9.11990618491514,Grundskoler,Folkeskoler,653003
1939,Uhre Friskole,7330,Ikast-Brande Kommune,756,55.9351564951518,9.0513491158625,Grundskoler,Friskoler og private grundskoler,653006
1940,Bording Skole,7441,Ikast-Brande Kommune,756,56.1416882290739,9.27734145816942,Grundskoler,Folkeskoler,663001
1941,Engesvang Skole,7442,Ikast-Brande Kommune,756,56.1704658093266,9.34341846918875,Grundskoler,Folkeskoler,663002
1942,Ikast Østre Skole,7430,Ikast-Brande Kommune,756,56.1381782405195,9.16402104136696,Grundskoler,Folkeskoler,663003
1943,Ikast Vestre Skole,7430,Ikast-Brande Kommune,756,,,Grundskoler,Folkeskoler,663004
1944,Isenvad Skole,7430,Ikast-Brande Kommune,756,56.0986096293274,9.20020028835097,Grundskoler,Folkeskoler,663005
1945,Ikast Nordre Skole,7430,Ikast-Brande Kommune,756,56.1482668743501,9.14572209469496,Grundskoler,Folkeskoler,663006
1946,Hyldgårdsskolen,7430,Ikast-Brande Kommune,756,56.1262569340344,9.15415196203222,Grundskoler,Folkeskoler,663008
1947,Ikast-Brande Ungdomscenter,7430,Ikast-Brande Kommune,756,56.1368511497213,9.14763877878915,Grundskoler,Folkeskoler,663010
1948,Småskolen Christianshede,7441,Ikast-Brande Kommune,756,56.101860856089,9.41254705218005,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,663011
1949,Hestlund Efterskole,7441,Ikast-Brande Kommune,756,,,Efterskoler,Efterskoler,663300
1950,Idrætsskolerne Ikast,7430,Ikast-Brande Kommune,756,56.1486731306388,9.14238456319593,Efterskoler,Efterskoler,663302
1951,International School Ikast-Brande,7430,Ikast-Brande Kommune,756,56.1368252131708,9.12749441611794,Grundskoler,Friskoler og private grundskoler,756002
1952,Christinelystskolen,7620,Lemvig Kommune,665,56.5417072334074,8.30039789121055,Grundskoler,Folkeskoler,665002
1953,Ramme Skole,7620,Lemvig Kommune,665,56.4863061557772,8.20830780741969,Grundskoler,Folkeskoler,665003
1954,Tangsø skole,7660,Lemvig Kommune,665,56.4193754752799,8.30572044580379,Grundskoler,Folkeskoler,665005
1955,Klinkby Skole,7620,Lemvig Kommune,665,,,Grundskoler,Folkeskoler,665007
1956,Nørre Nissum Skole- og Børneunivers,7620,Lemvig Kommune,665,56.5499473017575,8.42121806960846,Grundskoler,Folkeskoler,665012
1957,Bonnet Friskole,7620,Lemvig Kommune,665,,,Grundskoler,Friskoler og private grundskoler,665014
1958,Bøvling Fri- og Idrætsefterskole,7650,Lemvig Kommune,665,56.4352091406244,8.20119207765134,Grundskoler,Friskoler og private grundskoler,665015
1959,Fjaltring Friskole,7620,Lemvig Kommune,665,56.4735901287503,8.13882809276739,Grundskoler,Friskoler og private grundskoler,665016
1960,Lemtorpskolen,7620,Lemvig Kommune,665,56.5531483755617,8.32731447375194,Grundskoler,Folkeskoler,665020
1961,Lemvig Kristne Friskole,7620,Lemvig Kommune,665,56.5436618773966,8.30154679781182,Grundskoler,Friskoler og private grundskoler,665023
1962,Udefriskolen,7620,Lemvig Kommune,665,56.5262022876139,8.37899706100372,Grundskoler,Friskoler og private grundskoler,665024
1963,Nørre Nissum Efterskole,7620,Lemvig Kommune,665,56.5578766488311,8.41289515625926,Efterskoler,Efterskoler,665301
1964,Lomborg Gymnastik- og Idrætsefterskole,7620,Lemvig Kommune,665,56.497275816597,8.25579505359274,Efterskoler,Efterskoler,665302
1965,Bøvling Fri- og Idrætsefterskole,7650,Lemvig Kommune,665,56.4352091376794,8.20119207770616,Efterskoler,Efterskoler,665306
1966,Fenskær Efterskole,7620,Lemvig Kommune,665,56.543831886436,8.41737905862228,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,665307
1967,Kongensgaard Efterskole,7620,Lemvig Kommune,665,56.5584007737103,8.40888927292206,Efterskoler,Efterskoler,665309
1968,Harboøre Skole og Børnecenter,7673,Lemvig Kommune,665,56.6178540439447,8.17832922896946,Grundskoler,Folkeskoler,673001
1969,Thyborøn Skole,7680,Lemvig Kommune,665,56.70379844,8.21547334,Grundskoler,Folkeskoler,673002
1970,Stadil-Vedersø Friskole,6980,Ringkøbing-Skjern Kommune,760,56.1998032239862,8.20518024033808,Grundskoler,Friskoler og private grundskoler,280549
1971,"UCRS, 10Â´eren, Ringkøbing",6950,Ringkøbing-Skjern Kommune,760,56.094848323545,8.25912229243829,Grundskoler,Folkeskoler,280580
1972,"UCRS, 10Â´eren Skjern",6900,Ringkøbing-Skjern Kommune,760,55.9427992791382,8.51124964991754,Grundskoler,Folkeskoler,280581
1973,Bork Skole,6893,Ringkøbing-Skjern Kommune,760,55.8364699393324,8.31936129508472,Grundskoler,Folkeskoler,655005
1974,Tarm Skole,6880,Ringkøbing-Skjern Kommune,760,55.9030512927026,8.51824062166557,Grundskoler,Folkeskoler,655008
1975,Ådum Børneunivers,6880,Ringkøbing-Skjern Kommune,760,55.8714411595415,8.59440071814358,Grundskoler,Folkeskoler,655009
1976,Sdr. Vium Friskole,6893,Ringkøbing-Skjern Kommune,760,55.8227856236679,8.41071091945982,Grundskoler,Friskoler og private grundskoler,655012
1977,Lyne Friskole,6880,Ringkøbing-Skjern Kommune,760,55.7823768376913,8.44818703966331,Grundskoler,Friskoler og private grundskoler,655013
1978,Blåkilde Efterskole,6880,Ringkøbing-Skjern Kommune,760,55.8889244156336,8.50410402970214,Efterskoler,Efterskoler,655300
1979,Efterskolen Solgården,6880,Ringkøbing-Skjern Kommune,760,55.8979486375175,8.51327053118962,Efterskoler,Efterskoler,655302
1980,Vostrup Efterskole - Skole for Musik og Teater,6880,Ringkøbing-Skjern Kommune,760,55.8916766595073,8.41422754833054,Efterskoler,Efterskoler,655303
1981,Sdr. Bork Efterskole,6893,Ringkøbing-Skjern Kommune,760,55.8115073968099,8.29550217247132,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,655304
1982,Bork Havn Efterskole,6893,Ringkøbing-Skjern Kommune,760,55.8404047758516,8.30421756164123,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,655305
1983,Holmsland Skole,6950,Ringkøbing-Skjern Kommune,760,56.1290144975061,8.17801263739448,Grundskoler,Folkeskoler,659001
1984,Hvide Sande Skole,6960,Ringkøbing-Skjern Kommune,760,56.0075203771359,8.12866199619669,Grundskoler,Folkeskoler,659002
1985,Alkjærskolen,6950,Ringkøbing-Skjern Kommune,760,56.0818744443017,8.26292095848697,Grundskoler,Folkeskoler,667001
1986,Hee Skole,6950,Ringkøbing-Skjern Kommune,760,56.1448537370194,8.28036918516761,Grundskoler,Folkeskoler,667002
1987,Højmark Skole,6940,Ringkøbing-Skjern Kommune,760,56.053516635713,8.40660843148085,Grundskoler,Folkeskoler,667004
1988,Lem Stationsskole,6940,Ringkøbing-Skjern Kommune,760,56.0311072467263,8.39000551437593,Grundskoler,Folkeskoler,667005
1989,Ringkøbing Skole,6950,Ringkøbing-Skjern Kommune,760,56.0944528051113,8.26751759050053,Grundskoler,Folkeskoler,667008
1990,Tim Skole,6980,Ringkøbing-Skjern Kommune,760,56.1967912007992,8.30746443251909,Grundskoler,Folkeskoler,667014
1991,Rindum Kjærgaard,6950,Ringkøbing-Skjern Kommune,760,56.0985088096968,8.25089907389252,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,667017
1992,Velling Friskole,6950,Ringkøbing-Skjern Kommune,760,,,Grundskoler,Friskoler og private grundskoler,667018
1993,Ølstrup Friskole,6950,Ringkøbing-Skjern Kommune,760,56.10982775,8.42140135,Grundskoler,Friskoler og private grundskoler,667019
1994,Hover/Thorsted Friskole,6980,Ringkøbing-Skjern Kommune,760,,,Grundskoler,Friskoler og private grundskoler,667021
1995,Fjordvang Efterskole,6950,Ringkøbing-Skjern Kommune,760,56.0473587911715,8.31335853654314,Efterskoler,Efterskoler,667300
1996,Vedersø Idrætsefterskole,6990,Ringkøbing-Skjern Kommune,760,56.2350209730845,8.20223224250408,Efterskoler,Efterskoler,667303
1997,Borris Skole,6900,Ringkøbing-Skjern Kommune,760,55.9575148182785,8.64758751796906,Grundskoler,Folkeskoler,669001
1998,Kirkeskolen,6900,Ringkøbing-Skjern Kommune,760,55.9463513270472,8.49944765093556,Grundskoler,Folkeskoler,669003
1999,Stauning Skole,6900,Ringkøbing-Skjern Kommune,760,55.9643815136986,8.37043199809892,Grundskoler,Folkeskoler,669004
2000,Faster Skole,6900,Ringkøbing-Skjern Kommune,760,56.0031568196065,8.60078824095931,Grundskoler,Folkeskoler,669006
2001,Rækker Mølle Skolen,6900,Ringkøbing-Skjern Kommune,760,,,Grundskoler,Folkeskoler,669007
2002,Amagerskolen,6900,Ringkøbing-Skjern Kommune,760,55.9427202130607,8.4869429131334,Grundskoler,Folkeskoler,669008
2003,Skjern Kristne Friskole,6900,Ringkøbing-Skjern Kommune,760,55.941256584826,8.51095432228539,Grundskoler,Friskoler og private grundskoler,669010
2004,Sædding Efterskole,6900,Ringkøbing-Skjern Kommune,760,56.02301149,8.5490154,Efterskoler,Efterskoler,669301
2005,Dejbjerglund Efterskole,6900,Ringkøbing-Skjern Kommune,760,,,Efterskoler,Efterskoler,669302
2006,Den danske Design- og Håndværksefterskole i Skjern,6900,Ringkøbing-Skjern Kommune,760,55.9416163458136,8.51470317355182,Efterskoler,Efterskoler,669303
2007,Finderup Efterskole,6900,Ringkøbing-Skjern Kommune,760,56.0575315445245,8.50745312980595,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,669304
2008,Skjernåskolen,6900,Ringkøbing-Skjern Kommune,760,55.9432556157346,8.48799590365019,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,669901
2009,Spjald Skole,6971,Ringkøbing-Skjern Kommune,760,56.1279095572698,8.50526789000096,Grundskoler,Folkeskoler,681001
2010,Fjelstervang Skole,6933,Ringkøbing-Skjern Kommune,760,56.0738197334468,8.81232164384243,Grundskoler,Folkeskoler,681002
2011,Nr. Vium-Troldhede Skole,6920,Ringkøbing-Skjern Kommune,760,55.9950540662891,8.73873671258011,Grundskoler,Folkeskoler,681006
2012,Videbæk Skole,6920,Ringkøbing-Skjern Kommune,760,56.0917553615156,8.61027929578017,Grundskoler,Folkeskoler,681007
2013,Vorgod-Barde Skole,6920,Ringkøbing-Skjern Kommune,760,56.0905573587825,8.70292918021176,Grundskoler,Folkeskoler,681008
2014,Videbæk Kristne Friskole,6920,Ringkøbing-Skjern Kommune,760,56.0864342805387,8.61916200086395,Grundskoler,Friskoler og private grundskoler,681009
2015,Ringkøbing-Skjern Ungdomsskole,6920,Ringkøbing-Skjern Kommune,760,56.0917553615156,8.61027929578017,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,681210
2016,Brejninggaard Efterskole,6971,Ringkøbing-Skjern Kommune,760,56.1155307152177,8.5130096218957,Efterskoler,Efterskoler,681300
2017,Grønbjerg Friskole,6971,Ringkøbing-Skjern Kommune,760,56.1770629806625,8.53017878924868,Grundskoler,Friskoler og private grundskoler,760003
2018,Hoven Friskole,6880,Ringkøbing-Skjern Kommune,760,55.8520274291995,8.76070791943227,Grundskoler,Friskoler og private grundskoler,760004
2019,Herborg Friskole,6920,Ringkøbing-Skjern Kommune,760,56.0684820390695,8.60781275334427,Grundskoler,Friskoler og private grundskoler,760005
2020,Fur Friskole,7884,Skive Kommune,779,56.8164541166051,9.01349558588994,Grundskoler,Friskoler og private grundskoler,280534
2021,Durup Skole,7870,Skive Kommune,779,56.7434390796966,8.95469734745698,Grundskoler,Folkeskoler,777001
2022,Glyngøre Skole,7870,Skive Kommune,779,56.7570019830361,8.8718855904481,Grundskoler,Folkeskoler,777002
2023,Roslev Skole,7870,Skive Kommune,779,56.7017259701628,8.98630004415598,Grundskoler,Folkeskoler,777004
2024,Brårup Skole,7800,Skive Kommune,779,56.5504800605837,9.03397956758476,Grundskoler,Folkeskoler,779001
2025,Hem Skole,7800,Skive Kommune,779,56.5958747274446,8.96210085507349,Grundskoler,Folkeskoler,779003
2026,Højslev Skole,7840,Skive Kommune,779,56.5531773988409,9.11298120555313,Grundskoler,Folkeskoler,779004
2027,Nr. Søby Skole,7840,Skive Kommune,779,56.5415443664942,9.12507496437684,Grundskoler,Folkeskoler,779005
2028,Resen Skole,7800,Skive Kommune,779,56.5903841829463,9.02564345533597,Grundskoler,Folkeskoler,779006
2029,Skivehus Skole,7800,Skive Kommune,779,56.5813735125274,9.03670846908477,Grundskoler,Folkeskoler,779007
2030,Aakjærskolen,7800,Skive Kommune,779,56.5675958091156,9.01933062692349,Grundskoler,Folkeskoler,779008
2031,Ørslevkloster Skole,7840,Skive Kommune,779,56.5997378542634,9.21798498946739,Grundskoler,Folkeskoler,779009
2032,"Grundskoleafdelingen, Ådalskolen",7800,Skive Kommune,779,56.549886242882,9.01362212827347,Grundskoler,Folkeskoler,779011
2033,Krabbeshus Heldagsskole,7800,Skive Kommune,779,56.577788255643,9.04558719025245,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,779014
2034,Friskolen i Skive,7800,Skive Kommune,779,56.5640899885014,9.02802346505605,Grundskoler,Friskoler og private grundskoler,779015
2035,10. Klasse Center Skive,7800,Skive Kommune,779,56.551670606329,9.01771392681076,Grundskoler,Folkeskoler,779017
2036,"Centerklasseafdelingen, Ådalskolen",7800,Skive Kommune,779,56.549886242882,9.01362212827347,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,779018
2037,Ungdomsskolen-Skive,7800,Skive Kommune,779,56.5657582446812,9.01904606143294,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,779210
2038,Oddense Skole,7860,Skive Kommune,779,56.6494337552798,8.9325335930095,Grundskoler,Folkeskoler,781005
2039,Vestsalling Skole og Dagtilbud,7860,Skive Kommune,779,56.6102022683277,8.87991230889117,Grundskoler,Folkeskoler,781006
2040,Rødding Friskole,7860,Skive Kommune,779,56.6441674819585,8.80614703639501,Grundskoler,Friskoler og private grundskoler,781008
2041,Dagskolen Bustrup Hovedgaard,7860,Skive Kommune,779,56.5853648675333,8.81146243277012,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,781010
2042,Breum Skole,7870,Skive Kommune,779,56.6877293333133,9.07186915562408,Grundskoler,Folkeskoler,783002
2043,Jebjerg Skole,7870,Skive Kommune,779,56.6705323095709,9.0106579750205,Grundskoler,Folkeskoler,783003
2044,Fursund Skole,7870,Skive Kommune,779,56.7792351611365,9.04836342564773,Grundskoler,Folkeskoler,783004
2045,Thise Friskole,7870,Skive Kommune,779,56.7090485761314,9.13454553745009,Grundskoler,Friskoler og private grundskoler,783005
2046,Salling Efterskole,7870,Skive Kommune,779,56.6735235569433,9.01392781139023,Efterskoler,Efterskoler,783300
2047,Struer Statsgymnasium - 10. klassecentret,7600,Struer Kommune,671,56.4906021331946,8.60124064124261,Grundskoler,Folkeskoler,280273
2048,Handbjerghus Efterskole,7790,Struer Kommune,671,56.6193957856538,8.57181450409958,Efterskoler,Efterskoler,280453
2049,Limfjordsskolen Struer,7600,Struer Kommune,671,56.4760508099508,8.60203812907761,Grundskoler,Folkeskoler,280686
2050,Gimsing Skole,7600,Struer Kommune,671,56.4760508070049,8.60203812910525,Grundskoler,Folkeskoler,671001
2051,Hjerm Skole,7560,Struer Kommune,671,56.4383781469195,8.63656777388682,Grundskoler,Folkeskoler,671002
2052,Humlum Skole,7600,Struer Kommune,671,56.5369948260331,8.56089165906232,Grundskoler,Folkeskoler,671003
2053,Langhøjskolen,7600,Struer Kommune,671,56.4361399010676,8.51049260674065,Grundskoler,Folkeskoler,671004
2054,Bremdal Skole,7600,Struer Kommune,671,56.5110967331438,8.58192676861696,Grundskoler,Folkeskoler,671005
2055,Struer Østre Skole,7600,Struer Kommune,671,56.4858091917223,8.5948947057488,Grundskoler,Folkeskoler,671006
2056,Parkskolen,7600,Struer Kommune,671,56.4880367774404,8.57517601415974,Grundskoler,Folkeskoler,671009
2057,Struer Friskole,7600,Struer Kommune,671,56.4751501514564,8.59553830263668,Grundskoler,Friskoler og private grundskoler,671011
2058,Resen Friskole,7600,Struer Kommune,671,56.5138405911361,8.53649230084372,Grundskoler,Friskoler og private grundskoler,671013
2059,Struer Kommunale Ungdomsskole,7600,Struer Kommune,671,56.491906969561,8.58773625603267,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,671210
2060,Hardsyssel Efterskole,7600,Struer Kommune,671,56.4480116824673,8.58871691218459,Efterskoler,Efterskoler,671302
2061,Venø Efterskole,7600,Struer Kommune,671,56.5561802649884,8.63009832380666,Efterskoler,Efterskoler,671303
2062,Struer Skolehjem,7600,Struer Kommune,671,56.4905917170403,8.61072492497698,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,671901
2063,Thyholm Skole,7790,Struer Kommune,671,56.6502160749029,8.53282673178098,Grundskoler,Folkeskoler,675001
2064,Lyngs Idrætsefterskole,7790,Struer Kommune,671,56.6612978025983,8.45074088869013,Efterskoler,Efterskoler,675301
2065,Hald Ege Fri- og Efterskole,8800,Viborg Kommune,791,56.411417510544,9.34679331044587,Grundskoler,Friskoler og private grundskoler,280384
2066,Bøgeskovskolen,8850,Viborg Kommune,791,56.3643564728415,9.66678594522389,Grundskoler,Folkeskoler,761002
2067,Rødkærsbro skole,8840,Viborg Kommune,791,56.3554001755323,9.5042326384547,Grundskoler,Folkeskoler,761006
2068,Egeskovskolen,8850,Viborg Kommune,791,56.3771643046678,9.640806333349,Grundskoler,Folkeskoler,761008
2069,Gudenådalens Friskole,8850,Viborg Kommune,791,56.3810137864895,9.61965734417233,Grundskoler,Friskoler og private grundskoler,761011
2070,Tange Kristne Friskole,8850,Viborg Kommune,791,56.355448585354,9.58404233678368,Grundskoler,Friskoler og private grundskoler,761012
2071,Mammen Friskole,8850,Viborg Kommune,791,56.4116942051617,9.61205449897519,Grundskoler,Friskoler og private grundskoler,761016
2072,Hedemølle Efterskole,8850,Viborg Kommune,791,56.3957786726588,9.63922353371419,Efterskoler,Efterskoler,761303
2073,Mønsted Skole,8800,Viborg Kommune,791,56.4434037229026,9.1740796556456,Grundskoler,Folkeskoler,763001
2074,Sparkær Skole,8800,Viborg Kommune,791,56.4748273144988,9.22799267351181,Grundskoler,Folkeskoler,763005
2075,Stoholm Skole,7850,Viborg Kommune,791,56.4847722759218,9.14721670919611,Grundskoler,Folkeskoler,763006
2076,Vestfjendsskolen,7800,Viborg Kommune,791,56.4449889989536,9.00615075879532,Grundskoler,Folkeskoler,763008
2077,Kongenshus Efterskole,7470,Viborg Kommune,791,56.3789029184448,9.0889693078559,Efterskoler,Efterskoler,763300
2078,Frederiks Skole,7470,Viborg Kommune,791,56.3446806103736,9.24836549638917,Grundskoler,Folkeskoler,769001
2079,Karup Skole,7470,Viborg Kommune,791,56.3072213393084,9.17013251740782,Grundskoler,Folkeskoler,769003
2080,Brattingsborgskolen,9500,Viborg Kommune,791,56.5918496612792,9.63222047677302,Grundskoler,Folkeskoler,775001
2081,Møldrup Skole,9632,Viborg Kommune,791,56.6184645482492,9.50058312913819,Grundskoler,Folkeskoler,775004
2082,Skals Skole,8832,Viborg Kommune,791,56.5565492970644,9.40438873078453,Grundskoler,Folkeskoler,775006
2083,Ulbjerg Skole,8832,Viborg Kommune,791,56.622470114611,9.34338010505204,Grundskoler,Folkeskoler,775007
2084,Skals Efterskole,8832,Viborg Kommune,791,,,Efterskoler,Efterskoler,775301
2085,Klejtrup Musikefterskole,9500,Viborg Kommune,791,56.5949847441848,9.62724813641738,Efterskoler,Efterskoler,775302
2086,Hammershøj Skole,8830,Viborg Kommune,791,56.5073667682155,9.74249202474811,Grundskoler,Folkeskoler,789002
2087,Sødalskolen,8830,Viborg Kommune,791,56.4994916830387,9.50921119159609,Grundskoler,Folkeskoler,789005
2088,Ørum Skole,8830,Viborg Kommune,791,56.4838581325395,9.6249415414789,Grundskoler,Folkeskoler,789008
2089,Vejrumbro Fri,8830,Viborg Kommune,791,56.440465663918,9.55276256472572,Grundskoler,Friskoler og private grundskoler,789009
2090,Tjele Efterskole,8830,Viborg Kommune,791,56.4986965939112,9.7525317906004,Efterskoler,Efterskoler,789300
2091,Møllehøjskolen,8800,Viborg Kommune,791,56.4194756347793,9.44258662327467,Grundskoler,Folkeskoler,791002
2092,Hald Ege Skole,8800,Viborg Kommune,791,56.4008795480724,9.35155862436046,Grundskoler,Folkeskoler,791003
2093,Løgstrup Skole,8831,Viborg Kommune,791,56.5110464159846,9.33529180360022,Grundskoler,Folkeskoler,791004
2094,Nordre Skole,8800,Viborg Kommune,791,56.4629167988371,9.40898636305755,Grundskoler,Folkeskoler,791005
2095,Overlund Skole,8800,Viborg Kommune,791,56.4475275855282,9.43756812023007,Grundskoler,Folkeskoler,791006
2096,Søndre Skole,8800,Viborg Kommune,791,56.4328868784833,9.39094753559648,Grundskoler,Folkeskoler,791008
2097,Vestre Skole,8800,Viborg Kommune,791,56.4524666439476,9.39786975014346,Grundskoler,Folkeskoler,791010
2098,Vestervang Skole,8800,Viborg Kommune,791,56.4647752162627,9.38910913017198,Grundskoler,Folkeskoler,791013
2099,Viborg Private Realskole,8800,Viborg Kommune,791,56.4489629161257,9.40307856126078,Grundskoler,Friskoler og private grundskoler,791014
2100,Friskolen i Viborg,8800,Viborg Kommune,791,56.4588150195428,9.40577448232079,Grundskoler,Friskoler og private grundskoler,791015
2101,Finderuphøj Skole,8800,Viborg Kommune,791,56.4425306031591,9.37928598041052,Grundskoler,Folkeskoler,791019
2102,Houlkærskolen,8800,Viborg Kommune,791,56.4637428222726,9.45622621080107,Grundskoler,Folkeskoler,791020
2103,Langsø Friskole,8830,Viborg Kommune,791,56.5301336260576,9.57282476469887,Grundskoler,Friskoler og private grundskoler,791027
2104,Bjerregrav Friskole,9632,Viborg Kommune,791,56.5796792703326,9.50456816416945,Grundskoler,Friskoler og private grundskoler,791028
2105,Nørreåskolen,8850,Viborg Kommune,791,56.4512239421725,9.74760818742196,Grundskoler,Friskoler og private grundskoler,791029
2106,Viborg Komm. Ungdomsskole,8800,Viborg Kommune,791,56.4540325543043,9.41101667988025,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,791210
2107,Bjergsnæs Efterskole,8800,Viborg Kommune,791,56.4213111653668,9.41239296405635,Efterskoler,Efterskoler,791303
2108,Hald Ege Efterskole,8800,Viborg Kommune,791,56.411417510544,9.34679331044587,Efterskoler,Efterskoler,791304
2109,Rosenvængets Skole,8800,Viborg Kommune,791,56.4433678985017,9.37762314918317,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,791902
2110,Nørreådal Friskole,9700,Brønderslev Kommune,810,57.3148094826415,9.97190247534595,Grundskoler,Friskoler og private grundskoler,280651
2111,Agersted Friskole,9330,Brønderslev Kommune,810,57.1997364709714,10.3815544085712,Grundskoler,Friskoler og private grundskoler,280659
2112,Skolegades Skole,9700,Brønderslev Kommune,810,57.2680265254508,9.95181664221405,Grundskoler,Folkeskoler,805006
